channel_id,name,customurl,published_date,thumbnail_url,description,country,keywords,topic,created_at,active
UCStpPtoeQUYII1Jsbl0qf8A,華納音樂 Warner Music Taiwan,@warnermusictaiwan,2009-07-06 10:45:41,https://yt3.ggpht.com/ytc/AIf8zZQwU75dnnb8wbN5qgky4RTuceenjCSmvvX0taz7LA=s800-c-k-c0x00ffffff-no-rj,"這是華納音樂台灣的官方專屬影音頻道，在這可以看到所有華納藝人最新全曲MV音樂，更可以看到許多大小的幕前幕後花絮。

華納音樂歷有華語天后宮、天王宮美稱，現今走在時代潮流，即刻創造更多你想聽的音樂，開啟前所未有的音樂體驗！

華納音樂：https://www.facebook.com/WarnerMusicTaiwan/
立即追蹤最新動態：https://www.instagram.com/warnermusictw/

華納西洋音樂：https://www.facebook.com/WarnerMusicTaiwanIntl
華納日語音樂 : https://www.facebook.com/WarnerMusicTaiwanJpop
華納韓語音樂 : https://www.facebook.com/WarnerMusicTaiwanKPOP
立即追蹤最新動態：https://www.instagram.com/warnertw_intl_official/

#華納音樂  #WarnerMusicTaiwan #WMTW
",TW,"warner warnertaiwan music 蕭敬騰 Jam Hsiao Sammi 高清 官方 完整 李佳薇 JJ 林俊傑 R-chord 李榮浩 coldplay ""ed sheeran"" ""cardi b"" bazzi ""charlie puth"" 中字 華納 華納音樂 ""one ok rock"" 演唱會 BTS ""Dua Lipa"" 歌詞","Music, Pop_music, Music_of_Asia",2024-02-04 12:30:20+00,f
UCnJEWsS5agXCkqIpyHC9Grg,阿神,@ashankouki,2009-05-11 03:26:31,https://yt3.ggpht.com/ytc/AIf8zZSfhl1IC6vA_1cptDj3CvgBImrIIW8cmU_MMkPaPA=s800-c-k-c0x00ffffff-no-rj,"❤ 進入退休狀態囉 !! 目前頻道只會直播遊戲 ❤
Hello，我是一個來自台灣 31歲 的男孩，
有各式各樣遊戲的實況，大多是休閒向遊戲和些許的恐怖遊戲！偶而會有一些生活的 Vlog 或是教學影片，訂閱我的頻道，陪你度過快樂時光！

❤ 進入退休狀態囉 !! 目前頻道只會直播遊戲 ❤
今天起訂閱成為一個 Bob 吧，Subscribe as a bob！我就會出現在你的 Youtube 頻道陪你一起打發閒暇時光！",TW,當個創世神 Minecraft 阿神 Kouki Gameplay 遊戲 解說 實況 生活,"Action_game, Role-playing_video_game, Action-adventure_game, Video_game_culture, Strategy_video_game",2024-02-04 12:30:20+00,f
UCX9VHpN62jkqCCntHxymPOA,NewShowBiz完全娛樂,@setshowbiz,2014-04-29 10:41:34,https://yt3.ggpht.com/LXsYiyzQBnCb7C08AavK16QfsQHK_YG-7L7tDMVSNHQCxyre45L-jQCvvI8d2LlEGIOOS49j6g=s800-c-k-c0x00ffffff-no-rj,"最新娛樂消息❣精彩獨家花絮❣全都在完全娛樂😍
想知道更多大明星不為人知的一面嗎⁉
想看更多鬧到不行的專訪嗎⁉
趕快手刀訂閱🤩🤩🤩

👇追蹤我們👇
👾官方Facebook：https://reurl.cc/519E7z
👾官方Instagram：https://reurl.cc/o7EqkD
👾官方微博：https://reurl.cc/blAQjv
👾官方bilibili：https://reurl.cc/gDXEKQ
-
公開募集佛心觀眾網友幫忙協助翻譯各國字幕，讓世界各地的朋友一起享受完全娛樂
翻譯字幕請直接私訊""完娛臉書""提供給我們喔：）
https://www.facebook.com/setshowbiz
",TW,完全娛樂,"Television_program, Entertainment, Film",2024-02-04 12:30:20+00,f
UCEsinqZjZ11w0T9ZvyKIr6A,福茂唱片,@linfairrecords,2009-02-24 06:00:45,https://yt3.ggpht.com/ytc/AIf8zZTpjczneTNnrW1iMRva3eQXVamfy73AUIRzmmaFWA=s800-c-k-c0x00ffffff-no-rj,"福茂唱片音樂股份有限公司（ Linfair Records Ltd. ）由創辦人張人鳳先生成立於 1961 年，並於同一年取得世界最大古典音樂廠牌之一 -- Decca 的台灣區代理權。

1992 年，當時的 Decca 母公司 - 國際寶麗金唱片集團（ Polygram International ）買入百分之六十福茂股權，福茂唱片也同時加入了國際寶麗金唱片集團，福茂唱片的英文名稱因此改為 Decca Records Taiwan Ltd.。 2002 年，張耕宇先生及張霄芸女士向國際環球唱片集團（由於寶麗金唱片已於 1998 年被環球併購）買回其擁有的百分之六十福茂股權，福茂唱片又再度回到了100% 的獨立唱片公司，而英文名字又改回最初的 Linfair Records Ltd.。

雖然脫離了環球，但福茂仍然繼續在台代理 Decca。另外，福茂唱片還代理美國高音質獨立廠牌 Chesky 以及許多歐洲獨立廠牌.

福茂唱片除了代理國外廠牌外，於 1986 年開始發展國語流行歌曲，先後捧紅了許多台灣本地及香港、大陸地區的歌手，例如庾澄慶、邰正宵、林隆璇、黃舒駿、王菲、那英、范曉萱、王力宏、蘇永康、陳慧琳、許志安、周蕙 ... 等．近年福茂仍然繼續大力在國語歌曲市場發展，除了簽入高知名度藝人歌手外，也不斷培養全新歌手．近年成功推出的歌手藝人有范瑋琪、韋禮安、陳妍希、郭靜、張韶涵、曾沛慈、吳汶芳、畢書盡、朱俐靜、陳勢安、曾靜玟、陳彥允、李玉璽、法蘭黛樂團、李唯楓、王笠人 ... 等歌手。

福茂唱片的位置：http://goo.gl/zpRbSN

【數位/實體唱片 代理發行】請寄Email：linfair.agency@gmail.com
",,"福茂 福茂唱片 陳彥允 謝沛恩 韋禮安 范瑋琪 吳汶芳 李玉璽 陳妍希 陳勢安 楊蒨時 Bii 畢書盡 詹宇琦 庾澄慶 哈林 郭靜 曾靜玟 曾沛慈 李唯楓 朱俐靜 法蘭黛樂團 法蘭黛 Frande 陈彦允 谢沛恩 韦礼安 范玮琪 吴汶芳 李玉玺 陈妍希 陈势安 杨蒨时 毕书尽 庾澄庆 郭静 曾静玟 李唯枫 朱俐静 法兰黛乐团 法兰黛 Linfair ""Linfair Records""","Pop_music, Music, Music_of_Asia",2024-02-04 12:30:20+00,f
UC8CU5nVhCQIdAGrFFp4loOQ,周杰倫 Jay Chou,@jaychou,2019-10-29 09:36:29.28464,https://yt3.ggpht.com/OvyupgLYH05byQQoYNw6BtXoCw1ygFYTMtGhk0vOTaOii8U9x5NYK1R4JD7FJAUCouqy_8JA=s800-c-k-c0x00ffffff-no-nd-rj,"Jay Chou 周杰倫

“New King of Asian Pop” — Time magazine (2003)
“One of the most inﬂuential ﬁgures in Asia”— CNN (2009)

Music Career
-Iconic musician of the 21st century
-Since his debut in 2000, he has composed, produced, released 14 studio albums, which sold over 30 million copies.
-He holds the highest record sales for Asian male singer, and has won numerous music awards, including 15 GMAs (Chinese Grammy)

Concerts
-Accomplished 7 world tours, over 300 concerts, performed to more than 10 million people. Jay Chou is celebrating his two decades in the entertainment industry by launching his 20th Anniversary ""Carnival "" World Tour in Oct. 2019.",TW,,"Music_of_Asia, Music, Pop_music",2024-02-04 12:30:20+00,f
UC7ovu6a8ydIbDy0fAKmoZ9A,相信音樂BinMusic,@binmusictaipei,2009-08-10 08:04:55,https://yt3.ggpht.com/ytc/AIf8zZTQk5bWi19pLFExKqOfPhyGEHcZCueO2rmkVq95Cg=s800-c-k-c0x00ffffff-no-rj,相信音樂官方YouTube頻道，提供旗下歌手最新影音訊息，包括：五月天、李宗盛、劉若英、蘇慧倫、Energy、告五人、宇宙人、丁噹、鼓鼓呂思緯、蕭秉治、白安、麋先生、家家、李劍青,,相信音樂 五月天 阿信 五月天阿信 劉若英 白安 家家 李宗盛 樂團 超犀利趴 演唱會 必應創造 小巨蛋 LIVE 官方版 完整版 鼓鼓 蕭秉治 五月天瑪莎 五月天石頭 五月天冠佑 五月天怪獸 鼓鼓呂思緯 Mayday 宇宙人 李劍青 MP魔幻力量 嚴爵 丁噹 告五人 魏嘉瑩 黃奕儒,"Music_of_Asia, Pop_music, Music, Rock_music",2024-02-04 12:30:20+00,f
UCAqzHNzLTC6Vm5UYE7xw_2A,健康2.0,@tvbshealth20,2015-09-30 08:23:29,https://yt3.ggpht.com/H4rJeuU2IO8RX5pYmnTcRWBpMSaRBTSfV5rguU3rw-vOQRBoBttb79PN4ZkoVaked77XSjj5=s800-c-k-c0x00ffffff-no-rj,"每週六、日下午1點、晚間6點  TVBS(56)
由主持人鄭凱云、江坤俊、韋汝以及各領域專業來賓群，帶領您一同探索健康的秘訣

●成為《健康2.0》Youtube頻道會員並獲得獎勵▶https://bit.ly/30Jyoc3
●下載健康2.0 APP👉https://bit.ly/3wva4Ei
●看更多健康文章資訊：https://health.tvbs.com.tw/
●加LINE🔍健康資訊馬上看▶http://bit.ly/2CpUdzT
●按讚FB粉絲頁：http://bit.ly/2gg2c4b
●我們也有IG囉：https://www.instagram.com/health2.0_tvbs/
",TW,"健康2.0 健康 健康兩點靈 鄭凱云 養生 料理 食譜 烹飪 TVBS 健康2.0 健康 健康兩點靈 健康20 健康2點靈 健康二點靈 鄭凱云 養生 料理 食譜 烹飪 TVBS ""health 2.0"" 醫師好辣 早安健康 健康好生活 57健康同學會 GTV健康no.1 運動 氣功 健身 江坤俊 雷議宗 麥克斯廣場舞 許藍方 瘦身 減肥 營養師 中醫 牙醫 陳欣湄 宋明樺 許書華 黃獻銘 侯鐘堡 疫苗 shorts","Society, Health, Lifestyle_(sociology)",2024-02-04 12:30:20+00,f
UC3LBFXbWtEBdOOUb8-qJm9Q,眾量級CROWD,@crowd1111,2016-09-18 06:34:15,https://yt3.ggpht.com/ytc/AIf8zZRYup0QX9NfTH5mQ1eIzofErKvn7uXb8OWFJMOXqw=s800-c-k-c0x00ffffff-no-rj,"有任何媒體和工作邀約，請聯繫群海娛樂E-Mail：
qunhaient@gmail.com",TW,眾量級CROWD 家寧+0 Andy老師 整人 PRANKS 情侶互整 巨大化 遊戲 開箱 VLOG 生活影片 3C 旅遊 情侶 夫妻 日本 韓國 華ㄒㄝ 滑雪 溫泉,"Entertainment, Lifestyle_(sociology)",2024-02-04 12:30:20+00,f
UCpSB70OL7IO7RnZCj_7MQDw,墨鏡哥SG,@sg666,2012-02-22 06:51:15,https://yt3.ggpht.com/ZqErbC0Uw23-cz9Vs5N7KqOHAQi2LsAKN-blxa9QWC7ufg5JPaN19fsaUDkSoVem49_dBm5y=s800-c-k-c0x00ffffff-no-rj,"未來將更多的推出梗圖、迷因、神對話、神留言、搞笑笑話各種無俚頭諸如此類的娛樂影片
歡樂陪你度過每一天

副頻道
🎮遊戲的在這!!↓↓↓墨鏡哥實況回歸~~
→https://reurl.cc/2m0jaX
😱喜歡鬼故事或相關系列的快來這追蹤訂閱開鈴鐺
→ https://reurl.cc/Rr5Y29
😍訂閱可愛的阿財，訂閱阿財發大財
→ https://goo.gl/HkjZkW

這個網址是個好東西→https://goo.gl/qIlaRV
自從我按下去之後考試都考87分了
尿尿也多噴8.7公分遠
推薦你也給他按下去哦=D(純潔真誠的微笑)

Youtube正式創立日期：2016/11/01",TW,墨鏡哥 梗圖 笑話 梗文 搞笑 迷因meme 忍笑大挑戰 遊戲直播 granny 冷知識,"Politics, Humour, Entertainment",2024-02-04 12:30:20+00,f
UCGbshtvS9t-8CW11W7TooQg,Muse Asia,@museasia,2014-04-24 09:46:50,https://yt3.ggpht.com/p2cg2LI1SBuY6c5dkXLhMVORpbMQ3AZGb-lmHqBaFM6qkceq2EdqDER9cRhw_KFGoBQRioia=s800-c-k-c0x00ffffff-no-rj,"Muse Communication is trusted by our clients and has been named as the agent of more than 30 well-known anime and manga copyright partners in the global anime market. The company has expanded its influence in the anime and manga community by expanding its presence in the media, becoming a strategic marketing partner for its clients, and creating licensing opportunities. We provide our clients with a wide range of professional services in licensing, distribution, development, sales, and promotion to meet all their needs and achieve benefits.

We provide clients with an all-rounded service to satisfy all your distribution needs.We work with over a hundred different entertainment platforms including internet services, TV stations, TV/OTT platforms across the whole of Asia.
",TW,Muse Anime StreamVideo Official,"Entertainment, Film",2024-02-04 12:30:20+00,t
UCGGrblndNzi86WY5lJkQJiA,cheap,@cheapaoe,2007-10-19 15:44:31,https://yt3.ggpht.com/zYwUKwCcIkZBD-VjqsOesee4fCGrvSmxmhLhlZiikS_OvL3oQja8Oq_5e8iNqix7zwNl52_tekY=s800-c-k-c0x00ffffff-no-rj,"一個好的歷史故事不外乎幾點，就是【有趣】和【真實】
但這兩者往往背道而馳，而我的任務就是做出【有趣】又【真實】的歷史

Cheap專注於各種歷史，世界史、中國史與台灣史，我都不放過
也喜歡講國際現勢與文化差異 

任何疑問都可以在歷史中找到答案，你說對吧!
",TW,歷史,"Society, Entertainment, Film, Strategy_video_game, Knowledge",2024-02-04 12:30:20+00,t
UCCsUQXwhDj4iVlhG4VCq6Kg,華研國際,@himmusic_official,2007-11-09 06:45:05,https://yt3.ggpht.com/ytc/AIf8zZTuwOe7IG38ddOQ2rYbm-cUEm88TMpEPo0P8-90=s800-c-k-c0x00ffffff-no-rj,"華研音樂官方YouTube頻道
HIM International Music's Official YouTube Channel

華研國際官方Instagram
https://www.instagram.com/himmusic_official/

華研國際FaceBook粉絲頁
https://www.facebook.com/HIMMusicOfficial/",TW,"華研 HIM 動力火車 S.H.E Selina Hebe Ella 飛輪海 辰亦儒 炎亞綸 林宥嘉 周定緯 Olivia 田馥甄 倪安東 Popu Lady 周蕙 信 F.I.R. 文慧如 Karencici 簡懿佳 曲家瑞 王子 曾之喬 郁可唯 閻奕格 ""77Ke 柯棨棋""","Music_of_Asia, Music, Pop_music",2024-02-04 12:30:20+00,t
UCCBq7s8VOCyek275uvq5lYQ,三原JAPAN Sanyuan_JAPAN,@sanyuanjapan2015,2015-09-08 13:14:48,https://yt3.ggpht.com/GpjrMPBFnOdyrUvnFbrGosnLtDhq9GBeq3fAa3K4wFYG08UDCGRpl9WENv5Sx_TRFPYvJ8yx=s800-c-k-c0x00ffffff-no-rj,"◆自我介紹◆　
我是三原慧悟。我喜歡台灣!!
長得很高可是不帥 請問這樣可以當偶像嗎？
我現在努力當台灣的超級偶像（不是搞笑藝人）

2016.06～開始在YouTube上發布影片！

我的夢想是粉絲多到能坐滿整個台北小巨蛋！
請大家訂閱我的頻道喔!!!

◆Profile◆
My name is Keigo Mihara.  I’m pretty tall, but average-looking. Can someone like me become a pop idol? 
I’m aiming to be a world-famous celebrity. 
I upload videos introducing Japanese culture! 
I hope you enjoy watching my videos and learning about Japanese culture!

◆自己紹介◆
三原慧悟です。25歳から台湾でアイドルを目指しています。
日本をちょこっとオモシロく紹介する動画を作ってます。世界中の人と友達になりたいです。

= = = = = = = = = = = = = = = = = = = =

■FB　⇒　https://www.facebook.com/MiharaKeigo/
■Inst ⇒  https://www.instagram.com/sanyuan_japan/

Please follow me!!フォローしてね!!♡

-----------------------------------------
業務工商相關請連絡我的Buddy
3yuan@capsuleinc.cc
通訊地址：CAPSULE    台北市松山區八德路三段34號15F",TW,日本 JAPAN japan 日本人 台湾 台灣 臺灣 TAIWAN 三原 3yuan 三原慧悟 SANYUAN sanyuan 變態先生 JUN 第一次 社會實驗 想念台灣,"Food, Lifestyle_(sociology), Tourism",2024-02-04 12:30:20+00,t
UCCtTgzGzQSWVzCG0xR7U-MQ,亮生活 / Bright Side,@brightside5192,2018-11-14 14:41:05,https://yt3.ggpht.com/ytc/AIf8zZSNrGvCAs1zyiA-QrmfXUharwJsZk3ExSe5RGvA1Q=s800-c-k-c0x00ffffff-no-rj,"始終關注亮生活，保持積極的態度！

",TW,"""Bright Side China"" ""Bright Side Chinese"" ""BrightSide China"" ""BrightSide Chinese"" ""BrightSide Taiwan"" ""Bright Side Taiwan"" ""BrightSide Hong Kong"" ""Bright Side Hong Kong"" 亮生活中文 中文的亮生活 亮生活台灣 台灣的亮生活 中國的亮生活 亮生活香港 香港的亮生活","Film, Lifestyle_(sociology), Entertainment",2024-02-04 12:30:20+00,t
UCw2W7GIqJNB-UMUxncnMuiw,黃阿瑪的後宮生活,@fumeancats,2015-12-29 06:27:56,https://yt3.ggpht.com/ytc/AIf8zZTQ6CXJT2d0xQIxyWa0GjkVZcu_lGyE657dpUWC=s800-c-k-c0x00ffffff-no-rj,"【黃阿瑪的後宮生活】About fumeancats 
我們都住在臺灣臺北，後宮以黃阿瑪(貓)為首，帶領其他七位後宮成員(招弟、三腳、Socles、嚕嚕、柚子、浣腸、小花) 與兩位奴才-志銘與狸貓(人)，以照片和影片分享萬睡皇朝的私密趣事，目前擁有八本著作。8cats ,  We live in Taiwan,Taipei！

【黃阿瑪的後宮生活】
官方網站：https://www.fumeanstore.com
Facebook：http://www.facebook.com/fumeancats
instagram：http://instagram.com/fumeancat/
狸貓Youtube：https://goo.gl/urHuAX
志銘Youtube：https://goo.gl/cHWBmY

【Our Book】
《貓咪超有事3》
《貓咪超有事2》
《貓咪超有事1》
《最珍惜的時光》
《等我回家的你》
《貓咪哪有那麼可愛》
《怎麼可能忘了你》
《貓永遠是對的》
《被貓咪包圍的日子》
《後宮交換日記》
《阿瑪建國史》

〔影片版權所有，盜版必究〕

—

後宮成員&生日

黃阿瑪(♂) A-ma 2007/1.7 
招弟(♀) Judy 2011/6.01
三腳(♀) Three legs 2007/8.4
Socles(♀) 2010/4.20 
嚕嚕(♂) LuLu 2007/7.14 
柚子(♂) Yu-zu 2013/09.20
浣腸(♂) Clyster 2015/04.12
小花(♀) Dudu 2019/11.1
志銘與狸貓(♂) Slave(Host)
We live in Taiwan , Love you!

後宮們都住在奴才的工作室「米花映像fumeanaction」裡，以便隨時監督奴才有沒有好好為皇朝努力做事。

【合作邀約】fumeanaction@gmail.com（歡迎來信洽談）",TW,黃阿瑪的後宮生活 fumeancats,"Lifestyle_(sociology), Pet",2024-02-04 12:30:20+00,t
UCQU5uVTG8h9LToACKrm1LMA,綜藝玩很大 Mr.Player,@mr.player,2015-03-12 10:31:51,https://yt3.ggpht.com/sDDs01qPuZXdOeIfoYKg9typXbAFpJPYx-KK3SZu6gQ8a2evhp7sX9KVW3uddcmv_5SYXgz0vg=s800-c-k-c0x00ffffff-no-rj,"關主：吳宗憲
小隊長：KID林柏昇、小鬼黃鴻升、謝坤達
每週一更新唷~
FB：https://www.facebook.com/pg/Mr.Player.tw
IG：https://www.instagram.com/mr.player.tw/

【綜藝玩很大商店】 
📍好看娛樂商城
https://reurl.cc/o7gdQg
📍蝦皮商城
https://bit.ly/3NBcs6j
📍海外商城
https://bit.ly/33Ut9I4",TW,,"Television_program, Lifestyle_(sociology), Entertainment",2024-02-04 12:30:20+00,t
UCAYrMNl92jw6cpjdpBP8JyA,Ru's Piano Ru味春捲,@ruspiano,2018-03-14 09:38:37,https://yt3.ggpht.com/ytc/AIf8zZRcq2Dk5SEN_FGdACt09BuEtNTms_er8JLQ317obJk=s800-c-k-c0x00ffffff-no-rj-mo,"I’m RuRu, an ACG pianist from Taiwan.
Making piano covers and sheets of Anime&Game music.
If you like my videos, please subscribe and share to your friends.♬

台湾のACGピアニスト ヾ(´︶`*)ﾉ♬
主にRuRuのアニソン、ゲーソンのピアノ演奏です～
チャンネル登録とシェアをよろしくお願いします！

來自台灣的ACG鋼琴家
主要音樂類型以動漫、電玩為主～
歡迎訂閱及按下小鈴鐺 |･ω･)ﾉ

🐤Join RuRu's Membership to support me create music videos

🎵Ru's Album
▶iTunes/Apple Music: https://music.apple.com/us/artist/rus-piano/1532875290
▶Spotify: https://open.spotify.com/artist/2bPmtm3V3dmYKOFReUjGCA
▶YouTube Music: https://music.youtube.com/channel/UCla8_Ce0TaG3c2SMGCb2Kag
▶amazon: https://www.amazon.com/-/zh_TW/gp/product/B08TRSJVL8

🎹 Ru's Piano Sheet Music Website：https://www.mymusicsheet.com/ruspiano 

🎵 FB Page➡️ https://www.facebook.com/ruruspiano
🎵 Instagram➡️ https://www.instagram.com/ruruspiano

🐣支持Ru's Piano🐣
▶PayPal： https://paypal.me/ruruspringroll
▶歐付寶： https://bit.ly/donateRuRuSpringRoll
▶ECPay： https://p.ecpay.com.tw/ED8DB07

🎹合作洽談/Business：rurupianomusic@gmail.com",TW,"鋼琴 Ru味春捲 ""Ru's Piano"" ""Ru Piano"" Piano ピアノ ""Anime Piano"" ""動漫 鋼琴"" Pianist ""Piano Cover"" RUsPiano 鋼琴女神 ""Cosplay Piano"" ""Cosplay 鋼琴"" ""ACG ピアノ"" ピアノ","Music_of_Asia, Music, Classical_music",2024-02-04 12:30:20+00,f
UCgDbdS9sm90CG771uznT8wg,角落動物TV Top animal world,@corner.animal,2014-01-03 07:32:53,https://yt3.ggpht.com/ytc/AIf8zZTJ5aKek25pHb8B4dFh298jv2kDof8QNNg4FHmxNQ=s800-c-k-c0x00ffffff-no-rj,"此頻道主要是紀錄台北市立動物園動物的生活紀實,目前頻道主要內容是關於貓熊一家的日常生活,2020年6月28日團團圓圓的第二個寶貝女兒誕生了,取名為圓寶,拍攝圓寶的成長過程,分享給更多喜愛貓熊,卻無法天天去看的觀眾,期望帶給所有頻道觀眾,在繁忙的日常生活中,有一個紓壓的所在



",TW,"팬더 대나무 먹는 대만동물원 パンダ 動物園 呪術廻戦 咒術迴戰 胖达 貓熊 熊貓 panda Pandam панда ပန်ဒါ ""urs panda"" പാണ്ട पांडा 台北市立動物園 Taiwan 寶寶巴士 パンダコパンダ ""We Bare Bears"" 熊熊遇見你 胖達 아기판다 판다월드 블랙핑크 귀여운동물 동물농장 福寶 愛寶 ""에버랜드 푸바오"" ""에버랜드 판다"" ""에버랜드 아기판다"" ""아기판다 푸바오"" ""푸바오 중국"" ""푸바오 뜻"" ""푸바오 예약"" ""에버랜드 판다월드""","Tourism, Lifestyle_(sociology)",2024-02-04 12:30:20+00,t
UCsyxqzJGL20zRlnmD2bkPqg,Andy & Popo,@andypopo888,2021-06-16 16:20:25.744021,https://yt3.ggpht.com/kdkh_D_PduW0L5u8y-XjXIz_aqPgQhBA6ewG710MAPdFwQONE0ibsoHNR4u1o6IWsEXDX-CA=s800-c-k-c0x00ffffff-no-rj,"Subscribe :D
Share videos to your friends!!

All the fun stuff from Andy & Popo is only on YouTube, Instagram, TikTok, and Xiaohongshu. 🌈 Please don't believe anything on other sites; they're pretending to be us! 😱

",TW,,"Entertainment, Lifestyle_(sociology)",2024-02-04 12:30:20+00,t
